1. open,2. high,3. low,4. close,5. volume
133.9800,134.5100,133.8300,134.4500,107517511
134.0000,134.6200,133.7700,134.5400,160517202
132.7300,133.0200,132.2100,132.6800,112910085
132.2900,133.1400,132.1300,132.4700,165757550
132.0200,132.1800,130.6800,131.3200,157082268
130.5100,131.4400,130.0600,131.3700,146747212
131.2400,132.0500,131.1500,131.8200,135185159
133.1500,133.4000,131.3600,131.8800,184542356
131.2600,132.8700,130.7500,132.5600,198222535
130.8000,131.5000,130.6000,131.4600,102701099
131.5100,132.2500,130.9800,131.6100,129162435
131.2400,131.9500,130.9200,131.9500,138079453
131.2200,131.5700,130.8000,131.4600,125972329
129.3100,130.8400,129.0800,130.7700,162901737
130.0800,130.3200,128.9000,129.3400,131927181
128.6400,129.0500,127.7200,128.8400,179613047
129.5700,129.7000,128.5400,129.5100,119120347
128.7300,129.3700,128.5200,129.2000,111221979
129.3900,129.6500,128.9500,129.1300,114679719
128.0000,128.1800,127.4100,128.0200,99225199
128.2000,128.2200,127.2900,127.7100,147337290
127.0100,128.2300,126.4300,128.0400,173388995
127.2000,127.8100,126.7100,127.7000,126705865
127.7600,128.3800,127.4300,127.5000,193309527
126.0200,126.3300,125.5000,125.5000,95272998
125.2400,126.2500,124.8600,126.1200,123033349
126.5100,126.5300,124.7300,124.8300,118365897
126.1700,126.8200,126.0600,126.4900,85494893
125.6700,126.4300,125.4100,126.3900,91800080
124.6300,125.4000,124.2300,125.2700,119059500
123.9300,124.3600,122.7500,124.1700,193887149
122.1800,124.1400,120.3700,123.9300,224583759
122.0600,122.3200,120.0300,120.2900,182949189
122.2300,122.9500,121.3000,121.5900,219592687
123.0300,123.2000,121.9900,122.1800,198553939
122.5600,123.0300,121.4700,121.7400,237725027
124.8600,125.5700,122.4500,123.0500,244217330
124.9500,124.9700,123.1600,124.2100,214953180
124.5100,126.3700,124.4000,126.0500,208829481
125.9000,126.1800,123.6500,123.9500,240131025
125.8400,127.2600,124.9700,126.7300,236861816
126.2100,127.1100,125.7600,126.2600,178219945
126.8400,127.1800,125.4400,126.2200,224770475
126.1200,126.5000,124.7800,124.8600,220768750
124.8500,125.6400,124.4300,124.9700,176496621
123.4900,125.2200,120.0000,124.9900,322365596
120.0500,121.0000,119.6100,120.0500,198727310
119.5400,120.1800,118.8200,119.7100,209775055
116.3800,117.7000,116.2000,116.3400,99556980
118.0700,119.1900,116.5600,116.5600,223964369
119.4000,120.1000,118.5200,119.1900,215981643
120.2000,120.3500,118.6500,119.6600,228483956
122.5000,122.7500,121.4700,121.9800,215045815
123.8500,124.1600,121.2300,122.1100,330058092
124.8100,126.3400,123.9000,124.0800,234773689
125.1700,126.7500,124.7200,126.0800,184179838
126.1900,127.4500,124.9200,125.4600,158964273
125.8300,126.9900,125.7900,126.6600,189673478
124.7900,124.9400,123.0200,124.3200,231317470
124.8900,125.8000,122.8600,123.1600,336963772
126.9200,128.0200,125.7100,127.8800,224083163
125.3900,126.3900,124.2000,126.2600,196176091
125.2300,125.7000,124.0100,125.4800,248867478
125.2700,126.5000,123.6000,126.2500,286049726
123.8300,124.4000,122.7900,123.9900,244533108
122.0300,123.5100,121.5200,122.0000,414920750
127.1600,128.6200,125.3200,125.5000,227488415
128.0000,128.8500,127.8000,128.6000,225439234
127.6300,129.4200,126.6100,128.6300,393288897
124.3500,124.7700,122.2100,124.3000,288582522
124.8900,124.9500,122.7800,123.0500,263858308
124.1700,125.8000,124.0600,125.4900,202222735
123.0900,124.1200,122.7200,123.9700,278550463
121.4300,122.1000,119.8200,121.6600,261835661
122.3800,123.0800,120.7100,121.1300,226406028
120.1400,123.5000,119.2000,122.5800,318129364
121.9900,122.5500,119.9300,120.2300,201641246
121.9100,122.6000,121.2300,122.5700,211138668
120.0400,120.8700,119.1200,120.5100,211963751
120.6000,122.1400,120.3300,120.7500,281302289
118.8700,120.0400,118.7500,119.7000,208801747
117.6800,119.6300,117.6700,119.5800,230112993
117.1700,117.2500,115.0600,115.7100,312140434
114.3600,116.6600,113.5100,116.4900,257354587
112.6200,114.7200,111.5800,114.4200,283515241
108.3500,112.5800,107.4300,112.3400,458235197
112.4900,113.9500,109.8100,109.9300,364341597
114.4500,115.4500,113.0700,113.1500,288287488
117.0500,117.6300,113.9300,116.0500,297687450
117.7800,118.4900,114.9700,115.1400,286147551
118.5300,119.5600,116.8400,117.5400,311231680
114.6100,116.4000,112.9800,116.2400,260314367
112.1100,114.1600,112.0200,113.5400,306183274
113.2500,114.2100,111.3000,112.8600,512946022
120.2300,120.6000,116.4400,116.6300,315614847
120.8200,121.9900,120.0100,120.1700,218316019
119.5300,120.9300,118.7200,120.3100,239823961
121.2900,121.9700,120.3200,121.5200,283874681
120.6500,121.4700,119.4000,121.4300,326067873
118.3400,120.8000,116.7200,119.3700,317698271
117.0500,118.1800,116.2200,117.7400,272091085
114.4700,116.7600,114.0500,116.6700,304103460
117.6800,119.0600,115.2800,115.9200,379839727
119.5700,120.9400,118.7700,119.0400,249532924
118.7600,120.3400,118.3600,120.2900,209475736
114.3900,117.1600,114.3800,116.9900,284897438
118.4200,120.8700,117.4300,117.8500,255119283
122.2900,123.4000,120.7800,120.9400,254226774
122.4600,123.5100,121.3000,122.2200,301480767
120.8300,122.4300,119.2600,121.6800,240892012
119.5600,121.4300,118.0600,121.3600,190438148
115.6900,118.5100,113.8500,117.9700,314269489
118.7300,119.4000,115.8700,116.2800,311782517
116.1900,118.2400,115.9200,118.0800,244763498
113.1500,116.5700,112.5800,116.4400,328960993
115.1700,115.2300,112.4100,112.7300,274705984
112.9600,115.8800,112.5000,112.6400,430047209
116.5000,119.7100,113.3900,114.5100,512113802
120.2500,121.2000,118.7200,119.6700,237781164
119.4700,120.6900,118.3100,119.5900,293453756
119.1900,120.7400,119.0000,120.6200,258305402
118.4000,119.2100,117.2800,118.1200,313614670
113.2600,118.9200,112.3200,117.3300,487137245
115.2600,116.2800,111.9500,112.2900,659583629
114.0700,117.6400,110.2700,117.4800,709504454
116.9100,120.1200,112.0200,112.2600,699984484
121.7600,122.0700,116.8600,120.0800,654932879
124.4200,124.6200,120.0600,120.2600,519400868
125.6600,126.3100,123.5300,126.1700,370546778
127.8100,128.5000,125.4900,125.4900,345325261
130.8400,130.9600,127.5300,128.7800,324694811
128.9100,130.5500,127.9700,129.3300,306535688
130.6000,131.7700,130.0100,130.2200,207393093
132.5900,132.6300,130.4300,130.6000,247869769
133.7400,133.9600,133.0300,133.3300,130989724
133.3000,134.4900,133.1600,133.8300,136138062
134.5200,134.7200,133.7600,134.5800,125209573
133.4000,134.8200,132.6700,134.4900,248433811
133.0700,133.1500,132.4200,132.6500,135775669
131.3400,132.8900,131.3100,132.7300,165885446
131.0800,131.2800,129.6300,130.6100,196456431
131.6600,131.8700,130.7700,131.6900,218322032
132.1700,132.7800,130.6800,130.9300,225402428
132.0900,133.2200,131.5200,131.8400,201984740
131.6900,132.7800,131.3600,131.4000,213911524
132.7500,133.1800,131.6600,131.9700,195046000
133.8300,135.3600,133.3900,134.4000,193857426
135.1600,135.7000,134.8800,135.3600,169953719
133.4900,134.1400,133.1100,133.9700,143126404
133.7800,134.0800,133.3900,133.8100,165927160
132.0900,134.1000,131.7800,133.9200,201950626
131.1400,132.1800,130.7100,131.9700,222967799
130.2000,130.9300,129.6300,130.7200,243880784
128.4500,129.6300,128.2700,129.6100,165190188
126.8900,128.4300,126.6400,127.9400,166315651
128.2700,128.3700,126.6200,126.8100,225810845
127.1600,128.6400,126.1900,128.3000,333657698
129.0500,129.8100,128.5900,128.6700,176121450
128.3600,129.7000,127.7500,129.4500,191713605
126.6200,127.9700,126.5800,127.7000,159305551
127.9300,127.9400,126.6200,127.0500,233230974
127.0600,127.9700,126.3200,127.3000,307721462
128.2400,129.3000,126.6800,127.0200,300377189
128.8700,129.7700,128.8200,129.3200,160125927
127.8900,128.2400,127.0500,127.7000,184488103
128.8500,128.9300,127.2600,127.6000,238411677
128.7700,129.9300,128.4600,129.4000,160674400
128.7600,129.1900,128.1800,128.4200,197987250
129.7000,130.0700,128.8500,128.9600,161485789
130.0900,130.3600,128.8700,129.0400,179258735
130.1500,131.4200,130.0800,130.4200,234455975
131.9600,132.2400,130.9600,131.7300,200320487
134.5100,134.9200,131.7600,131.8700,232456164
134.7700,134.9200,133.8400,134.9000,164348891
133.3700,133.8700,132.9600,133.5100,120803429
132.0300,133.2400,131.7800,133.0000,164894518
131.4200,132.9400,131.3800,132.3900,150896607
132.4400,132.7300,131.7000,131.9500,147060899
131.9800,132.7200,131.5900,132.0600,168356335
134.3300,134.6800,133.3600,133.6100,182444085
134.8000,135.0300,133.9400,134.6800,118664220
133.2400,134.5000,132.9500,134.3600,135025396
132.6900,133.3500,132.1200,133.1700,192833580
133.5600,134.6100,132.9700,133.1900,141591409
135.1500,135.3400,133.5600,134.0400,157390444
134.0800,135.3600,133.3900,135.0800,171028329
135.6700,135.6900,133.8200,134.4400,193519181
135.1700,136.1100,135.0000,135.8700,114747161
134.1900,135.1100,133.9800,134.7200,113906571
134.9400,135.6300,133.6800,134.2000,222802766
134.0800,134.9500,133.0200,133.6100,226749811
135.6700,135.7300,134.2300,134.8300,182561092
135.9600,136.1900,135.0400,135.7300,138157240
137.0700,137.1800,135.9500,136.2200,126171453
136.1600,136.5700,135.9800,136.4300,114976790
135.4300,136.2900,135.4100,136.1100,124737256
135.0500,135.8700,134.5000,135.6700,143070032
134.0500,135.0600,133.9100,134.7900,146642787
133.6800,133.8600,133.2000,133.6400,65448313
133.7900,133.8400,133.1000,133.7800,136137430
132.8800,133.3900,132.7900,133.1000,155698544
130.7600,131.3500,130.4400,131.3100,124172780
130.5900,132.0300,129.5100,130.5600,210528629
131.8000,132.3700,131.4100,132.0400,170005215
130.7000,131.7600,130.2700,131.5600,161111305
132.0800,132.1800,130.9600,131.4600,161934295
131.7200,131.9800,130.9900,131.4700,161227043
133.0000,133.4500,132.1400,132.4600,121335593
133.9100,133.9900,132.3100,132.8600,147820026
133.4200,133.9800,132.6600,133.3200,170837414
133.8800,134.0000,133.1200,133.6600,120226603
133.0000,133.8300,132.9400,133.2400,120779754
133.4300,133.6700,132.8800,133.2600,100648849
133.4100,133.7700,132.8300,133.1500,153904534
132.6000,132.9600,132.4500,132.5900,132554158
132.5500,133.1600,132.3600,132.7700,135649246
130.8700,131.9000,130.4400,131.8600,129251966
131.5800,131.9200,130.9400,130.9800,108870796
131.2400,131.8700,130.8900,131.3000,155632745
130.4000,131.0900,129.6700,130.9000,158313879
128.9300,130.0000,128.3200,129.6600,148209381
129.7200,129.8900,129.1700,129.2900,129568159
129.3500,130.0100,129.2000,129.7400,153783793
128.8400,128.8800,127.5100,127.7600,229674841
128.0000,128.3900,127.1000,127.8500,253963153
128.1500,128.5700,125.2800,126.1800,465885431
126.5900,129.3300,126.5000,128.5600,357936092
129.9900,130.4800,129.0600,130.0500,234935586
129.5200,131.3100,129.4900,130.8400,225387232
131.0000,131.1800,129.8100,129.9400,301173723
132.3200,132.8000,131.6000,132.3900,153739992
131.6400,133.0000,131.0700,132.5800,174429069
132.8600,133.1600,130.7400,131.4300,216563517
133.3700,133.6300,131.6000,132.4700,276985954
132.4000,133.6200,132.3900,133.4700,175901528
130.7500,131.8200,130.3500,131.2100,200065225
133.5700,133.6900,130.8900,130.9300,257661260
132.8200,133.3200,132.3800,133.1500,141371239
131.4800,132.4100,131.4000,132.3300,141487875
130.8800,131.4400,129.7000,130.9300,260113340
131.7500,132.0700,130.2100,131.0200,227027906
133.1200,134.5600,131.4700,131.8300,232802702
134.3700,134.6900,134.0600,134.5300,129820539
133.4600,134.4300,133.3400,134.2500,109756912
133.4600,134.0100,133.1900,133.8500,130028894
133.0200,133.2200,132.3200,133.0100,119454089
133.0300,133.5400,132.8800,133.4300,101523079
131.8000,133.2800,131.7700,133.1100,137665186
131.6000,132.4700,131.3000,132.3200,162504516
132.2100,132.6300,131.6100,132.2700,146290644
132.0900,132.6400,131.7300,132.5700,98856742
131.4400,132.4000,131.4300,131.9700,112329113
130.8300,131.2000,130.2300,131.1500,134578637
130.2600,130.9800,129.5700,130.7800,145711629
130.4000,130.8400,130.3300,130.4900,117643828
129.4600,130.9700,129.3800,130.7400,166897171
128.0700,128.7800,127.7500,128.6800,149095725
130.1400,130.3500,127.5100,127.7200,295509227
129.7000,130.2100,129.4700,129.9900,123202443
129.4900,130.0500,129.2300,129.6700,141125437
128.7600,129.2800,128.1100,129.1700,167374610
128.2900,129.2500,128.2600,129.1000,113638998
128.8800,129.1700,128.2300,128.3700,151372443
127.9600,128.4000,127.1300,128.0800,175498439
129.4100,129.5400,127.9100,128.2500,151612850
129.1800,129.6400,129.0300,129.5200,114227671
128.1900,129.3300,128.1000,129.3000,117607384
128.6300,128.6900,128.0500,128.3700,128975422
128.2100,128.7200,127.4600,128.5800,107344690
127.4400,127.7400,126.9500,127.4300,110183265
126.5800,127.1600,126.2000,126.9800,122198298
127.5600,127.7700,126.1500,127.1400,155960478
127.6900,127.8300,127.0100,127.3900,122398841
126.5800,127.7200,126.4600,127.6400,133860404
127.3300,127.3700,126.1900,126.9800,137310521
126.7100,127.6000,125.7000,127.0500,138503753
125.5300,125.8700,125.3300,125.7500,91206861
125.8000,126.1300,125.5300,125.7200,76592513
125.9800,126.2000,125.9000,125.9200,57970747
125.9000,125.9500,125.5000,125.8300,55258057
125.1300,125.7700,125.0400,125.6500,58062305
125.6400,125.7800,125.2900,125.6000,70052157
125.4800,125.8200,125.4100,125.7800,78820816
124.9900,125.4700,124.8700,125.3900,94848761
124.6400,124.9000,123.9800,124.6000,118947468
124.0800,124.4600,123.8200,124.3000,140935518
124.1800,124.9100,123.7500,124.8200,185035200
124.4400,124.9300,123.8900,124.1000,160353340
124.7500,125.2300,124.2900,124.6700,147004202
125.0500,125.2000,124.5200,124.5600,133626673
124.1400,124.6000,123.7300,124.4800,117451490
123.9700,124.0200,123.1500,123.7600,123129634
122.9800,123.3800,122.4100,123.2800,137753048
123.9400,124.0100,122.7600,122.8300,206338935
122.6300,123.0400,122.5000,122.7600,102219003
122.1400,123.0300,122.1100,122.8900,151218294
121.2000,122.6500,121.1300,122.5600,191000993
120.2000,121.2400,120.1900,121.0100,220813253
117.9800,119.1700,117.8100,118.4900,233594243
118.5000,119.4800,117.7400,119.1600,223441824
119.1600,119.8100,118.8000,118.8000,76007704
119.2000,120.2300,119.1800,120.2000,140040883
118.7700,119.0200,117.9900,118.4500,221848973
119.6900,120.2400,118.7700,120.1900,181349749
119.9000,120.3400,119.2500,120.2900,156802316
119.3600,120.3900,119.3500,119.9600,197429267
118.2100,118.7100,117.8600,118.2200,172013797
119.2900,119.4900,117.5900,118.1600,299705738
120.5800,121.0500,119.9800,120.0300,163635229
120.8200,121.3500,119.6500,120.2000,238930528
121.0500,121.8200,120.6800,121.6400,157659616
121.5800,122.1600,120.6600,122.1000,220587229
122.8200,122.9500,121.1200,121.6100,186006607
122.3400,122.6900,121.9400,122.4900,155551735
122.3400,122.9200,122.1800,122.7200,180591242
121.2800,122.3200,119.9700,122.2600,214571865
119.6800,120.0200,118.4500,119.9500,226512548
119.4200,119.7500,119.1000,119.4700,157916916
119.0700,119.7500,117.8500,118.5300,173851149
118.2800,118.7200,118.0700,118.4900,144175222
119.0600,119.1100,117.8300,118.4000,168414804
117.8900,118.5100,117.2600,118.3800,189872039
118.1000,118.8400,117.8700,118.7200,158887883
119.1400,119.7600,118.6100,118.7000,150911529
118.3100,118.5300,118.0000,118.3500,108136870
118.4000,119.0900,117.2100,118.1300,221423812
116.9400,118.4400,116.8700,117.8700,199776327
117.1900,117.8500,116.0200,116.7300,280331815
117.7400,118.6700,117.3100,118.2800,141416390
118.2800,118.3500,116.7600,117.7000,243526366
117.8100,118.0100,116.7200,117.4600,217324777
117.6600,118.5500,117.3800,117.9200,193888150
116.2700,117.3500,115.6500,117.0100,181748883
116.7200,116.9700,116.2500,116.6500,102920611
116.0500,116.8600,115.6100,116.5400,177626639
116.5000,116.5300,115.1900,115.8900,164724633
116.0200,116.3300,115.5600,116.0300,148514950
114.8000,116.3200,114.6700,116.0400,229309351
114.3700,114.8500,113.1800,113.7500,165979593
114.9900,115.1200,113.9300,114.6100,174556419
115.0500,115.7900,113.5900,114.1300,286947461
114.3800,114.9100,114.0200,114.4700,179576563
114.4200,115.0400,113.1800,114.6700,209089087
114.8600,114.9900,114.1600,114.2700,128567256
113.7500,114.9000,113.6500,114.8200,209597808
112.4900,113.6700,112.1800,112.5000,202119199
113.8000,114.4400,113.1000,113.4200,191154384
114.3000,114.8400,113.5100,113.9800,268363571
112.8800,114.4600,112.5200,114.2100,214541807
113.0400,113.1500,112.1800,112.4900,195746043
112.7300,113.1200,112.3500,113.0500,199774257
112.3200,113.2100,111.9800,113.0800,168413600
112.5000,113.2900,112.0800,112.6500,209339106
112.5800,112.9500,112.1300,112.7200,177874202
111.1200,111.6100,110.8700,111.4800,127752166
111.6500,111.6800,110.6200,110.9200,146442924
109.8600,110.8500,109.8100,110.4100,149907549
110.3700,110.5100,109.5500,109.6400,141821257
110.5400,110.9900,109.9500,110.8900,212125752
108.7200,109.4900,108.4900,109.4700,155921532
106.7300,108.6100,106.6600,108.4600,267563260
104.9200,105.9800,104.4900,105.3100,273616262
106.5800,106.9100,105.3000,105.3100,166871252
105.8900,106.9700,104.3100,106.8600,272308220
106.4400,106.5800,104.8800,105.2300,224219048
104.9500,106.3400,104.2900,105.9400,272169169
105.9500,106.3900,104.9700,105.5300,280534115
108.0400,108.5700,107.0700,107.1200,163097648
107.5600,107.9400,106.7500,107.5300,209556423
109.2200,109.4900,107.4300,107.8800,265766788
109.5400,110.3800,108.9100,109.7900,182533533
109.1900,110.3900,108.8800,109.5900,172118257
107.5700,108.6100,107.1800,108.2600,147556208
108.2900,108.9600,108.1800,108.3100,158383281
107.6500,109.0200,107.6000,108.6300,239364581
110.6500,110.6900,109.1200,109.3000,272943363
112.0300,112.9800,111.3700,112.3800,242692534
112.9200,113.1800,112.3200,112.9900,120724863
111.7400,112.5700,110.9200,112.3900,239618389
112.2500,112.9100,112.0800,112.8500,140358072
112.5300,113.1100,112.1600,112.9700,157998963
112.4800,112.7700,111.8500,112.2200,146470014
111.9900,112.9400,111.5400,112.7600,188055426
109.1700,110.8600,108.9800,110.2700,219883424
111.5200,111.8200,109.4100,110.2900,220040677
111.3200,111.6600,110.4600,110.8300,162881260
112.1700,112.2900,111.1100,111.5500,204764961
110.6000,111.6700,110.2900,111.5600,181974164
109.2400,110.5700,108.9300,110.4100,221913150
108.3400,109.9400,108.3300,109.4600,274503131
109.0400,109.0700,106.6300,107.0700,264349757
105.8700,108.5600,105.8200,108.4800,257880059
107.0500,107.6300,106.2200,107.2900,186394545
109.0900,109.2100,106.4500,106.6600,282607148
109.6100,110.0600,108.1700,109.6800,231681837
109.3100,110.0800,108.8600,109.6500,184330050
109.1500,110.0900,108.9300,109.6600,212543601
107.6000,108.2400,107.1500,108.0300,130961733
107.1300,107.9700,106.9300,107.9600,144930550
107.0000,107.2800,105.9100,107.1600,210678561
103.1300,106.2400,103.0200,106.1100,253429307
103.6400,104.3700,101.8800,102.8700,255782116
103.1100,103.4200,101.6200,102.2000,233291686
103.1500,103.4900,101.1300,102.7600,382651225
103.9200,104.8800,102.8800,103.2200,283318911
106.0200,107.5100,103.5500,104.2100,373318268
108.0300,108.3200,107.1400,107.5300,168908508
107.7400,108.4200,106.7700,107.8700,237712217
108.6900,108.8300,107.1400,107.4200,268265029
109.6400,110.0300,108.4800,109.2300,254527875
111.4100,111.9000,109.4100,109.5700,239055412
113.1200,113.2000,110.7900,111.4100,212852834
111.8300,112.1300,111.3700,111.7300,173821764
112.2800,112.3300,111.0500,112.1400,263055167
111.4200,112.4200,111.2000,111.9600,216095034
110.2800,112.1000,110.0900,112.0000,237669665
110.5200,111.1200,109.4000,109.5100,206968051
108.1900,109.7500,108.1200,109.6800,214061156
107.8600,109.2800,106.0400,109.1500,317694394
107.2400,108.2800,105.6000,106.0500,267756304
105.5700,106.8300,104.6500,106.6200,357532564
107.2000,107.6100,105.4100,105.4900,264299273
108.6100,109.3300,106.4600,106.8200,395563854
110.6500,111.0600,109.5800,110.7100,226453184
108.0800,110.3400,107.5100,110.3300,240010348
108.3500,109.9500,107.3700,107.5300,277410545
110.6400,110.7200,108.8500,109.3700,297534031
109.1900,110.8000,108.7800,110.7600,300394583
108.4800,109.4700,106.8500,107.1700,348931025
105.1100,107.8700,104.3800,107.8200,395832912
108.5200,109.3900,107.6100,107.7100,269079858
105.9100,109.3800,105.3600,109.1100,500625583
109.3800,109.8900,107.4700,107.5400,529155816
111.7700,112.7700,110.3600,111.7600,394353890
114.8800,115.2200,112.0300,112.4000,360122928
114.2000,114.5200,111.7700,113.9500,325702142
115.1200,115.3300,112.8700,113.8900,345536506
117.1300,117.6800,115.8900,115.9900,234328751
116.2900,117.6200,116.0900,117.4500,235346103
115.0700,117.3600,114.9100,115.8300,314227758
115.8100,116.6500,114.9100,116.1600,395942202
112.6400,113.7700,109.4100,111.2600,636806832
116.2600,117.0000,105.0000,112.9400,647356600
116.5600,117.8000,115.9700,116.8200,328745969
119.0100,119.0300,116.9200,117.5200,360072452
119.3800,120.6800,119.2000,120.3500,182672396
120.8800,121.0100,118.7800,118.8100,269859816
120.1000,121.1100,120.0700,120.8600,193598705
119.0500,119.6800,118.2700,119.3800,300539227
120.6500,121.3400,118.2500,118.4800,355560974
121.8500,122.1200,121.2300,121.3500,143347665
120.9400,121.8600,120.6300,121.8100,177262089
119.8100,121.1700,119.1200,121.0200,239108192
120.9500,121.2300,119.9900,120.6600,192782906
120.5600,120.9800,119.8700,120.8800,157457380
119.0100,119.9300,118.4700,119.8100,217625461
120.8600,121.2900,118.7500,119.3600,366379413
120.9900,121.5700,120.9500,121.2900,144514805
120.2700,121.1900,120.0800,121.1900,161608989
119.6200,120.0400,119.0000,119.8300,121901060
119.7000,120.0500,119.5600,119.7400,110200946
119.0200,119.6000,118.8000,119.5500,132701705
117.9500,118.9700,117.6000,118.7700,158495871
118.8000,119.3600,117.8100,118.3600,184432309
118.4200,119.2500,118.2900,119.0400,110194919
118.2500,118.8400,117.9200,118.7600,105621743
117.8000,118.2500,117.1000,117.8000,161083608
116.9500,117.5200,116.6100,117.0000,160932206
117.4600,117.8300,116.9100,117.4000,145681592
117.1700,117.5300,116.6900,117.3200,134431758
116.8700,117.4200,116.1200,116.5800,205625701
117.6300,118.1700,116.5100,116.6500,223197727
116.9700,117.4300,115.5800,116.8400,196061714
116.7600,117.5100,116.3800,117.4100,182625254
115.3100,116.8000,115.2400,116.5900,184083906
115.9700,117.2900,115.5200,115.9700,226519190
117.1100,117.2700,116.5700,117.0400,170817
116.7600,117.4800,116.4200,117.1000,177203017
115.8100,116.5200,115.4900,116.4100,168561421
115.2600,115.5700,114.6000,115.4900,146532076
115.9500,115.9700,115.1400,115.4600,161925254
114.7000,115.4800,114.3500,115.4500,160381449
114.5100,115.2800,114.4100,114.9700,185854165
113.9300,114.9900,113.8700,114.4600,154378793
114.2600,114.5200,114.0700,114.2700,114525089
113.3700,114.3400,113.1000,114.2500,176047042
112.4500,112.8000,112.0300,112.6400,135526954
112.4900,112.9700,112.0200,112.3000,150552463
112.3700,112.7400,112.0000,112.2000,160920705
111.2000,112.0000,111.1700,111.8900,147507319
110.7700,111.1200,110.1100,110.7400,173425228
109.2400,110.7500,108.9400,110.6700,259023227
110.1400,111.0000,109.8600,110.8200,176170766
110.8600,111.2000,109.5200,109.8100,206922860
111.5500,111.5800,110.8300,111.1600,132148949
110.6200,111.5700,110.3600,111.1400,215567204
110.0800,111.1400,110.0400,110.9100,192806015
110.2700,110.4100,109.7400,110.2600,168609976
108.8600,109.8500,107.8200,109.7400,159025359
106.9900,108.1000,106.5100,108.0400,304335521
106.8700,108.2500,106.2500,108.1300,223348428
107.0500,107.6000,106.1100,107.0100,240337447
107.1300,108.1500,106.2700,107.2200,337698759
106.7400,107.3300,105.8100,105.8900,223943088
106.5600,106.8800,104.5800,106.6600,493483874
108.9800,109.0300,106.4200,106.4400,356204273
109.8800,110.4800,109.5100,109.8300,172541928
109.2600,110.5900,108.8800,110.3800,216202000
108.1500,109.0700,107.5000,109.0600,187376305
109.0400,109.8000,107.2200,107.3900,310523229
110.1900,110.2500,107.9100,108.5700,315523641
109.1700,110.0800,108.3300,109.8300,271482263
109.3400,110.4700,109.0400,109.3100,210788669
110.2100,110.4100,109.4100,109.7700,186751367
111.2000,111.7400,109.0900,109.2100,345627282
113.9200,114.2700,111.5600,111.7000,344747028
114.2800,114.4500,112.9800,113.8900,216330645
113.6200,115.1300,113.5900,115.0600,138671890
114.7300,114.8400,113.2000,113.6400,212252769
114.4900,115.1400,114.4200,114.9300,115646960
113.9500,114.9400,113.3700,114.6200,161730350
113.9700,114.2100,113.2200,113.6600,166498092
115.0800,115.1300,114.2400,114.7300,105905179
113.8900,114.6200,113.6600,114.5700,126357911
113.5000,114.3300,113.1800,114.1900,130502017
113.5200,113.9900,113.4300,113.7100,116017127
113.2600,113.6800,112.8500,113.6300,111519230
112.3700,113.3900,111.5100,113.3300,118857369
112.7700,112.8000,111.3900,111.4400,90153924
112.2300,112.6500,112.1700,112.5200,72969976
113.0100,113.0300,112.5500,112.5600,80506177
112.9000,112.9900,112.3200,112.7200,87374107
112.1900,112.6000,112.0000,112.4800,39677470
112.0000,112.1100,111.5000,111.9500,111740397
111.5700,111.9700,111.4300,111.7300,91672192
110.7600,111.7000,110.7600,111.3300,117939912
110.2000,110.3000,109.2800,110.2100,172641677
110.7200,110.9300,110.0800,110.1800,183277623
111.8000,112.1300,111.2700,111.5200,155069441
111.4600,111.9200,111.0000,111.3500,120349844
111.8700,112.0000,111.1300,111.8700,106654631
111.1100,111.3600,110.6100,111.1100,124798122
110.7000,111.1200,110.4500,110.6400,137957786
109.5800,110.1800,109.0200,110.0200,154961652
110.0400,110.7700,109.2700,109.6100,169715623
110.9100,111.5300,110.4900,110.8400,127766350
111.8400,112.3800,110.0400,111.0100,274875662
111.5500,112.1800,110.2900,110.3800,167038303
111.2800,112.0100,110.9200,111.2500,131843464
110.9200,111.6600,110.7300,111.3000,159532424
109.4800,110.2000,108.1200,109.9400,160662425
108.4000,110.3200,108.2900,109.5700,126001795
111.1700,111.5000,110.8200,111.3800,109564770
111.0000,111.2000,110.0100,110.9900,138293830
110.7200,111.7400,110.6000,110.8200,147903660
109.2500,109.7600,109.0100,109.4300,134167825
110.5100,111.3100,109.1300,109.8200,208639978
111.2600,111.4300,110.5700,111.2700,156306393
110.9200,111.3900,110.5000,111.3400,146909664
110.3800,111.6900,110.3200,111.2100,210844976
109.3100,110.0900,108.7500,109.6200,150936223
110.0000,110.5700,108.7500,109.0300,157056118
110.3100,110.8200,109.6200,110.1500,169316202
109.3100,109.9300,108.9700,109.5900,171641411
107.9500,109.6300,107.8700,109.5700,159329968
106.2600,107.4000,106.0500,107.1300,170909597
105.6600,106.8800,105.4400,106.8500,179810733
105.5100,106.3300,104.6500,104.9200,247439191
103.7400,104.8000,103.5400,104.6500,228290890
104.1300,105.4100,103.0800,104.3200,254151475
106.3000,106.6200,103.4400,103.5600,325534258
105.1900,106.8600,104.9400,106.6500,198013284
106.1500,106.4800,104.3500,104.4100,248531297
107.0300,107.3900,106.1600,106.4200,252540139
108.2000,109.3100,106.6100,106.9100,241662450
109.6900,109.7600,107.6300,108.0800,239925670
108.1900,109.6800,107.5000,109.3300,238188816
109.0400,110.3100,108.1500,108.2300,225309382
109.9500,109.9900,108.6800,109.2100,180823274
109.0700,110.1300,108.7300,109.7900,159347056
108.8000,109.2700,108.2300,108.8900,192006233
108.7800,109.7100,108.7300,109.7100,173793776
